"x","y","L1","L2","L3"
356446.1727,588858.9453,1,1,1
356453.1998,588867.299699999,1,1,1
356457.3802,588878.6406,1,1,1
356455.7321,588892.183499999,1,1,1
356452.7129,588898.3049,1,1,1
356450.2464,588909.8762,1,1,1
356458.1188,588919.3265,1,1,1
356495.0511,588926.934,1,1,1
356503.5708,588935.0812,1,1,1
356503.5519,588955.7301,1,1,1
356499.2429,588962.5571,1,1,1
356484.9258,588974.486300001,1,1,1
356465.3664,588993.671399999,1,1,1
356423.2477,589041.580499999,1,1,1
356428.899,589045.699200001,1,1,1
356426.3798,589050.2619,1,1,1
356417.2103,589062.5264,1,1,1
356414.7923,589065.151799999,1,1,1
356412.8072,589068.206,1,1,1
356411.5687,589078.4911,1,1,1
356430.5996,589078.799799999,1,1,1
356438.7414,589105.7249,1,1,1
356439.8558,589109.7948,1,1,1
356439.4653,589114.7204,1,1,1
356433.4108,589121.6094,1,1,1
356445.846,589146.741599999,1,1,1
356448.7408,589149.807600001,1,1,1
356454.7954,589161.0976,1,1,1
356453.8005,589178.6986,1,1,1
356452.3007,589182.8982,1,1,1
356455.3051,589186.205600001,1,1,1
356464.9805,589211.789100001,1,1,1
356470.5146,589214.891100001,1,1,1
356479.7977,589224.896400001,1,1,1
356484.3527,589240.6623,1,1,1
356494.5397,589238.2959,1,1,1
356512.9001,589240.2006,1,1,1
356513.0045,589243.4133,1,1,1
356514.3942,589255.6731,1,1,1
356527.018,589265.1929,1,1,1
356532.438,589268.5593,1,1,1
356539.3794,589276.8796,1,1,1
356542.7464,589278.1457,1,1,1
356548.7195,589277.8846,1,1,1
356570.4002,589269.500600001,1,1,1
356576.5199,589296.2415,1,1,1
356575.498,589302.201199999,1,1,1
356568.8531,589308.5426,1,1,1
356568.2681,589314.328199999,1,1,1
356569.0882,589317.312899999,1,1,1
356572.8263,589318.3597,1,1,1
356578.801,589315.9005,1,1,1
356590.2974,589322.1985,1,1,1
356618.5001,589340.6001,1,1,1
356620.7105,589343.6029,1,1,1
356628.2345,589351.5693,1,1,1
356644.8116,589372.9254,1,1,1
356660.372,589382.7843,1,1,1
356666.2281,589386.8795,1,1,1
356678.5343,589409.163799999,1,1,1
356687.3999,589427.0996,1,1,1
356704.1169,589476.114600001,1,1,1
356705.4235,589488.8457,1,1,1
356712.3986,589500.0968,1,1,1
356710.9841,589510.664000001,1,1,1
356711.6108,589514.521500001,1,1,1
356716.8001,589519.300000001,1,1,1
356719.128,589542.7696,1,1,1
356721.5709,589548.2303,1,1,1
356730.3728,589564.6088,1,1,1
356730.1007,589569.0979,1,1,1
356730.1517,589574.476399999,1,1,1
356733.8108,589581.387800001,1,1,1
356728.4624,589596.5461,1,1,1
356719.6896,589615.407199999,1,1,1
356719.4871,589618.8725,1,1,1
356711.6137,589634.6591,1,1,1
356696.924,589644.113399999,1,1,1
356679.4235,589662.8993,1,1,1
356674.5031,589677.0011,1,1,1
356655.1218,589698.321799999,1,1,1
356645.2698,589708.1635,1,1,1
356643.7313,589719.256100001,1,1,1
356643.2967,589726.301899999,1,1,1
356638.0334,589735.8707,1,1,1
356642.9632,589741.8336,1,1,1
356645.0333,589745.8628,1,1,1
356647.2318,589751.079500001,1,1,1
356649.0322,589760.7728,1,1,1
356648.869,589764.287699999,1,1,1
356648.1748,589769.393200001,1,1,1
356646.6854,589775.3901,1,1,1
356641.8687,589784.0425,1,1,1
356639.9716,589787.536,1,1,1
356633.2476,589815.276699999,1,1,1
356637.2455,589847.761499999,1,1,1
356638.2569,589853.1812,1,1,1
356635.287,589867.217,1,1,1
356617.6433,589913.2289,1,1,1
356609.06,589932.499299999,1,1,1
356607.6443,589935.0655,1,1,1
356618.5837,589978.5669,1,1,1
356686.1332,590114.07,1,1,1
356726.8957,590198.6195,1,1,1
356760.8725,590271.2719,1,1,1
357114.2469,590989.0217,1,1,1
357201.5733,591169.922800001,1,1,1
357205.8417,591179.286699999,1,1,1
357284.2516,591349.3882,1,1,1
357299.0088,591379.115700001,1,1,1
357341.9504,591464.479599999,1,1,1
357389.2548,591554.217599999,1,1,1
357418.0365,591606.517999999,1,1,1
357431.5438,591637.6568,1,1,1
357485.6484,591772.9246,1,1,1
357533.4647,591889.7149,1,1,1
357560.3169,591945.5043,1,1,1
357629.6183,592054.0638,1,1,1
357738.404,592104.8321,1,1,1
357997.358,591992.470899999,1,1,1
358108.0916,591939.0483,1,1,1
358623.6321,591933.711100001,1,1,1
358885.4461,591933.148499999,1,1,1
358924.8417,591953.2049,1,1,1
358976.3029,591966.949100001,1,1,1
359136.5064,592040.5581,1,1,1
359220.948,592051.723200001,1,1,1
359275.6589,592053.794399999,1,1,1
359307.966,592071.961200001,1,1,1
359322.4968,592083.397500001,1,1,1
359353.9519,592113.6609,1,1,1
359363.7212,592127.5635,1,1,1
359369.6788,592140.9191,1,1,1
359373.4657,592149.3037,1,1,1
359393.9998,592190.399599999,1,1,1
359400.9068,592199.639900001,1,1,1
359417.4992,592215.6193,1,1,1
359434.9705,592227.8935,1,1,1
359502.7307,592247.808,1,1,1
359775.7731,592299.6427,1,1,1
359761.5588,592506.1225,1,1,1
359737.6912,592532.113500001,1,1,1
359727.501,592543.798800001,1,1,1
359718.0113,592600.3904,1,1,1
359710.5257,592618.4322,1,1,1
359706.3459,592626.0107,1,1,1
359704.3346,592635.7267,1,1,1
359717.0057,592747.533299999,1,1,1
359689.4919,592864.588300001,1,1,1
359691.0197,592883.276799999,1,1,1
359689.7121,592888.591499999,1,1,1
359668.7132,592965.027899999,1,1,1
359658.8003,593023.0987,1,1,1
359683.6639,593033.6281,1,1,1
359692.179,593052.2115,1,1,1
359696.9095,593063.118000001,1,1,1
359715.233,593092.2772,1,1,1
359718.3735,593102.756200001,1,1,1
359773.3992,593199.3972,1,1,1
359742.2309,593210.355,1,1,1
359734.2577,593229.9553,1,1,1
359732.4925,593236.7278,1,1,1
359734.5019,593254.6997,1,1,1
359749.8113,593256.914999999,1,1,1
359755.0827,593263.4848,1,1,1
359772.8419,593311.183499999,1,1,1
359774.1362,593320.612600001,1,1,1
359791.5431,593378.656400001,1,1,1
359792.7378,593390.1227,1,1,1
359794.8656,593407.858899999,1,1,1
359798.2272,593443.171800001,1,1,1
359798.3462,593448.6943,1,1,1
359826.5125,593532.9209,1,1,1
359826.9529,593539.6571,1,1,1
359824.9179,593567.9307,1,1,1
359823.446,593582.0376,1,1,1
359824.19,593599.3182,1,1,1
359808.1629,593642.8938,1,1,1
359807.611,593663.41,1,1,1
359812.547,593687.5222,1,1,1
359821.8207,593719.7411,1,1,1
359843.1151,593745.328,1,1,1
359880.5321,593769.105599999,1,1,1
359886.2548,593774.590500001,1,1,1
359889.1073,593778.0154,1,1,1
359896.9373,593793.486500001,1,1,1
359897.7975,593810.803300001,1,1,1
359897.1602,593816.0375,1,1,1
359895.5057,593821.935799999,1,1,1
359878.3977,593837.8599,1,1,1
359874.8793,593842.6522,1,1,1
359873.3597,593848.9703,1,1,1
359873.8515,593853.339299999,1,1,1
359883.2702,593871.835000001,1,1,1
359917.2696,593903.919600001,1,1,1
359932.5047,593955.2841,1,1,1
359934.6705,593978.5023,1,1,1
359935.5213,593981.7061,1,1,1
359935.154,594023.673699999,1,1,1
359922.3436,594060.5019,1,1,1
359895.7154,594089.343599999,1,1,1
359855.2353,594116.4396,1,1,1
359851.02,594119.875399999,1,1,1
359849.1153,594143.3828,1,1,1
359850.4355,594146.702400001,1,1,1
359890.2233,594166.307499999,1,1,1
359898.2709,594168.576199999,1,1,1
359903.8144,594165.7983,1,1,1
359906.2618,594163.4772,1,1,1
359911.6764,594156.2842,1,1,1
359918.5286,594147.127900001,1,1,1
359944.6839,594155.6074,1,1,1
359962.7004,594225.902899999,1,1,1
359963.7169,594233.147299999,1,1,1
359970.0458,594279.555,1,1,1
359970.5478,594286.226600001,1,1,1
359970.1792,594302.786,1,1,1
359961.5163,594341.524599999,1,1,1
359957.6243,594360.0668,1,1,1
359957.303,594370.114600001,1,1,1
359958.2978,594378.216600001,1,1,1
359969.6688,594396.2662,1,1,1
359983,594413.9,1,1,1
359980.6494,594424.3402,1,1,1
359978.509,594432.597200001,1,1,1
359980.122,594448.0831,1,1,1
359983.1119,594460.6634,1,1,1
359984.5993,594468.6033,1,1,1
359988.4992,594492.7983,1,1,1
359986.3902,594499.9463,1,1,1
359985.3667,594503.5913,1,1,1
359984.5377,594514.6426,1,1,1
359985.5173,594518.0185,1,1,1
359989.9909,594526.5746,1,1,1
360002.0225,594533.5359,1,1,1
360010.8589,594550.559699999,1,1,1
360014.1641,594566.1817,1,1,1
360027.6528,594598.895500001,1,1,1
360038.2066,594614.728599999,1,1,1
360034.7838,594642.5557,1,1,1
360027.5416,594659.6878,1,1,1
360024.6604,594669.545299999,1,1,1
360024.2271,594677.670399999,1,1,1
360026.9091,594687.490800001,1,1,1
360030.3809,594695.2547,1,1,1
360033.4016,594699.892999999,1,1,1
360078.171,594710.134299999,1,1,1
360101.2206,594728.917099999,1,1,1
360172.8209,594751.244000001,1,1,1
360196.6864,594761.111099999,1,1,1
360222.8855,594779.1809,1,1,1
360246.0086,594781.4869,1,1,1
360279.1523,594784.8512,1,1,1
360289.4026,594787.1031,1,1,1
360308.6618,594812.6823,1,1,1
360315.789,594824.558700001,1,1,1
360387.6936,594827.3346,1,1,1
360391.173,594831.589,1,1,1
360395.6581,594845.5123,1,1,1
360400.3617,594854.385600001,1,1,1
360407.7782,594863.8385,1,1,1
360414.3296,594866.807399999,1,1,1
360419.0989,594867.9997,1,1,1
360423.6976,594866.5174,1,1,1
360521.7311,594839.3654,1,1,1
360556.2676,594850.2218,1,1,1
360571.0272,594873.512399999,1,1,1
360578.4037,594881.408600001,1,1,1
360617.4535,594915.9431,1,1,1
360622.4615,594924.0548,1,1,1
360659.2713,594953.318,1,1,1
360752.9708,594956.4571,1,1,1
360795.6866,594955.9581,1,1,1
360816.0881,594954.1218,1,1,1
360832.1065,594944.362500001,1,1,1
360834.8012,594932.808499999,1,1,1
360830.3155,594921.931,1,1,1
360827.5012,594916.297900001,1,1,1
360851.5462,594921.936899999,1,1,1
360875.7201,594921.005999999,1,1,1
360906.567,594874.1634,1,1,1
360913.8797,594868.6434,1,1,1
360928.4002,594870.5999,1,1,1
360931.5319,594869.3083,1,1,1
360966.4379,594819.0924,1,1,1
360976.2812,594796.967,1,1,1
360981.3379,594790.929099999,1,1,1
360994.0454,594781.7161,1,1,1
361040.6115,594801.195800001,1,1,1
361052.4508,594813.8709,1,1,1
361101.076,594856.6895,1,1,1
361183.5919,594911.9165,1,1,1
361200.9005,594928.600299999,1,1,1
361222.9997,594959.700999999,1,1,1
361221.3656,594965.1043,1,1,1
361209.0546,594991.7454,1,1,1
361179.0969,595006.451099999,1,1,1
361051.9213,595042.5232,1,1,1
360994.6921,595065.338199999,1,1,1
360784.1941,595103.7402,1,1,1
360734.8043,595129.275699999,1,1,1
360694.3929,595144.3672,1,1,1
360650.2454,595165.528100001,1,1,1
360548.3019,595183.6324,1,1,1
360507.2161,595201.7918,1,1,1
360416.7329,595215.091600001,1,1,1
360390.0322,595227.953,1,1,1
360222.706,595318.621200001,1,1,1
360185.5202,595343.7269,1,1,1
360127.4266,595382.4099,1,1,1
360100.6225,595401.361500001,1,1,1
360075.7046,595424.275,1,1,1
360065.7387,595437.376800001,1,1,1
360042.493,595473.5529,1,1,1
359989.913,595533.3007,1,1,1
359918.6734,595621.8651,1,1,1
359915.131,595626.2128,1,1,1
359900.1027,595647.0963,1,1,1
359790.3059,595743.807700001,1,1,1
359664.6293,595844.731000001,1,1,1
359590.7906,595896.6435,1,1,1
359549.9061,595924.969699999,1,1,1
359530.2669,595937.4165,1,1,1
359507.6985,595946.8007,1,1,1
359474.6755,595960.8529,1,1,1
359407.0046,595988.0308,1,1,1
359321.8556,596050.4891,1,1,1
359234.4143,596124.392999999,1,1,1
359162.8936,596180.388699999,1,1,1
359141.2576,596198.0931,1,1,1
358987.2412,596380.5644,1,1,1
358992.6025,596399,1,1,1
359285.6627,596474.086999999,1,1,1
359340.234,596493.2708,1,1,1
359362.0991,596500.399700001,1,1,1
359378.3991,596470.401699999,1,1,1
359393.7861,596474.796,1,1,1
359433.4575,596491.667199999,1,1,1
359471.0907,596509.1458,1,1,1
359770.1962,596533.932399999,1,1,1
359845.0019,596539.2017,1,1,1
359858.551,596550.305400001,1,1,1
359961.2311,596560.139,1,1,1
360213.6878,596614.672800001,1,1,1
360263.5948,596701.1118,1,1,1
360264.7232,596768.4868,1,1,1
360281.8021,596856.7071,1,1,1
360286.0051,596934.0737,1,1,1
360248.825,597060.5655,1,1,1
360244.2929,597073.3386,1,1,1
360229.0562,597122.8407,1,1,1
360217.6953,597161.497099999,1,1,1
360181.4018,597266.1011,1,1,1
360258.2289,597310.565199999,1,1,1
360368.4621,597377.988500001,1,1,1
360406.1634,597406.1622,1,1,1
360464.5687,597438.9103,1,1,1
360471.5028,597442.6028,1,1,1
360501.3553,597531.4191,1,1,1
360500.0673,597557.4958,1,1,1
360498.3144,597639.277000001,1,1,1
360497.1909,597669.396199999,1,1,1
360494.8115,597697.1677,1,1,1
360504.344,597716.383,1,1,1
360526.8851,597728.7291,1,1,1
360537.5764,597742.6028,1,1,1
360561.6622,597780.035499999,1,1,1
360569.0493,597833.9267,1,1,1
360611.5844,597858.5569,1,1,1
360689.1934,597910.527799999,1,1,1
360704.7497,597934.2686,1,1,1
360737.34,597979.945,1,1,1
360763.1906,598003.429300001,1,1,1
360768.5268,598007.7444,1,1,1
360791.181,598025.787799999,1,1,1
360812.6685,598056.9761,1,1,1
360814.5201,598073.260600001,1,1,1
360815.7765,598083.5956,1,1,1
360822.5405,598094.1735,1,1,1
360849.0659,598129.1732,1,1,1
360867.0298,598156.7251,1,1,1
360871.9092,598169.771,1,1,1
360882.0909,598188.376599999,1,1,1
360885.1998,598195.1995,1,1,1
360893.4145,598247.457900001,1,1,1
360894.527,598269.7008,1,1,1
360902.5507,598285.622400001,1,1,1
360909.5821,598289.4189,1,1,1
360961.7749,598320.9233,1,1,1
360998.6164,598348.7119,1,1,1
361024.6269,598365.1242,1,1,1
361030.4593,598369.012599999,1,1,1
361072.3283,598399.044199999,1,1,1
361101.0983,598413.159499999,1,1,1
361122.3638,598464.390799999,1,1,1
361124.5057,598473.388699999,1,1,1
361135.5744,598520.9516,1,1,1
361158.7301,598539.7511,1,1,1
361176.8447,598552.2892,1,1,1
361209.2484,598578.956700001,1,1,1
361216.4325,598588.9757,1,1,1
361220.6634,598597.387599999,1,1,1
361224.4286,598616.0821,1,1,1
361226.4485,598621.4211,1,1,1
361232.6485,598634.3552,1,1,1
361245.3013,598653.9395,1,1,1
361257.7186,598667.5186,1,1,1
361279.039,598693.4344,1,1,1
361281.9669,598696.6635,1,1,1
361287.0847,598705.9879,1,1,1
361289.8964,598721.4648,1,1,1
361317.9013,598783.5931,1,1,1
361321.8004,598807.400699999,1,1,1
361343.1094,598852.646,1,1,1
361380.662,598927.5545,1,1,1
361422.7246,598980.8914,1,1,1
361454.6934,598994.448100001,1,1,1
361472.641,599013.2597,1,1,1
361525.3975,599062.0999,1,1,1
361530.9434,599066.6667,1,1,1
361532.9898,599068.6975,1,1,1
361565.4713,599115.0931,1,1,1
361579.5705,599123.5032,1,1,1
361634.393,599169.537799999,1,1,1
361650.2715,599185.0714,1,1,1
361659.401,599194.2004,1,1,1
361677.6997,599201.399800001,1,1,1
361728.3721,599218.256999999,1,1,1
361764.8164,599213.877599999,1,1,1
361882.7869,599243.487600001,1,1,1
361920.1004,599269.9596,1,1,1
361964.5782,599298.0162,1,1,1
362072.9534,599373.4002,1,1,1
362128.9615,599425.8915,1,1,1
362175.6103,599472.9102,1,1,1
362247.1673,599545.257099999,1,1,1
362301.8764,599608.245100001,1,1,1
362375.0594,599696.550799999,1,1,1
362460.6872,599755.6063,1,1,1
362500.5535,599782.268200001,1,1,1
362566.8596,599826.4593,1,1,1
362593.2876,599844.2323,1,1,1
362709.794,599911.238399999,1,1,1
362899.2167,599987.768999999,1,1,1
362928.9502,600000.050100001,1,1,1
362999.0336,600034.579500001,1,1,1
363005.8027,600037.5387,1,1,1
363046.5214,600054.508,1,1,1
363068.1207,600078.3475,1,1,1
363092.5886,600089.131999999,1,1,1
363152.2992,600110.274800001,1,1,1
363204.6702,600125.8564,1,1,1
363214.9212,600133.8684,1,1,1
363225.2211,600141.933800001,1,1,1
363232.5799,600144.518300001,1,1,1
363250.9979,600143.100199999,1,1,1
363256.3276,600144.0758,1,1,1
363300.9742,600158.685,1,1,1
363327.2928,600173.925100001,1,1,1
363373.4054,600202.8084,1,1,1
363380.9635,600209.114700001,1,1,1
363418.4096,600227.0273,1,1,1
363435.9558,600241.233999999,1,1,1
363448.8975,600263.358100001,1,1,1
363462.3047,600280.8391,1,1,1
363486.1294,600301.2334,1,1,1
363519.8012,600344.901900001,1,1,1
363535.8033,600369.0624,1,1,1
363588.1198,600386.7497,1,1,1
363591.1867,600388.154999999,1,1,1
363594.1619,600389.762599999,1,1,1
363605.4836,600398.74,1,1,1
363645.1014,600419.6008,1,1,1
363669.0034,600443.1034,1,1,1
363687.7485,600456.1797,1,1,1
363691.9607,600458.214199999,1,1,1
363680.1338,600715.8835,1,1,1
363697.5326,600895.4496,1,1,1
363839.0138,600948.0437,1,1,1
363869.5991,600965.4509,1,1,1
363887.6438,600978.8519,1,1,1
363905.2923,600994.262499999,1,1,1
364014.8995,601090.5834,1,1,1
364162.5782,601228.859099999,1,1,1
364184.5461,601307.8126,1,1,1
364209.5501,601430.176899999,1,1,1
364217.4194,601460.8431,1,1,1
364225.2548,601477.194800001,1,1,1
364276.782,601571.2566,1,1,1
364303.7454,601608.3078,1,1,1
364310.2342,601616.5582,1,1,1
364337.244,601645.8292,1,1,1
364353.923,601660.2785,1,1,1
364396.459,601680.626,1,1,1
364434.8437,601695.980699999,1,1,1
364520.9507,601753.879000001,1,1,1
364543.087,601769.527899999,1,1,1
364545.6812,601772.866,1,1,1
364549.1588,601779.832900001,1,1,1
364550.5468,601785.1273,1,1,1
364552.148,601839.296,1,1,1
364552.1783,601845.301899999,1,1,1
364553.181,601851.2267,1,1,1
364555.3253,601857.830600001,1,1,1
364592.7988,601906.599099999,1,1,1
364600.3022,601926.5144,1,1,1
364620.6143,601944.2393,1,1,1
364650.0001,601957.300000001,1,1,1
364669.5215,601988.120999999,1,1,1
364726.9199,602069.2569,1,1,1
364730.2111,602074.3618,1,1,1
364739.6571,602094.8509,1,1,1
364737.5647,602100.126499999,1,1,1
364724.9001,602112.5996,1,1,1
364727.1926,602119.1504,1,1,1
364737.5939,602129.257099999,1,1,1
364742.5278,602145.3574,1,1,1
364749.9627,602188.713099999,1,1,1
364747.672,602193.2689,1,1,1
364737.4496,602207.400800001,1,1,1
364732.0603,602248.317500001,1,1,1
364729.9524,602265.035599999,1,1,1
364719.1966,602297.822699999,1,1,1
364704.1466,602323.627800001,1,1,1
364697.2759,602335.6697,1,1,1
364690.2397,602347.391000001,1,1,1
364671.7369,602381.069700001,1,1,1
364665.2433,602397.5988,1,1,1
364652.1874,602417.9889,1,1,1
364626.7233,602428.9169,1,1,1
364622.6285,602437.959799999,1,1,1
364617.4945,602461.079399999,1,1,1
364611.586,602471.867699999,1,1,1
364609.682,602478.018200001,1,1,1
364607.7383,602488.2755,1,1,1
364607.3144,602495.6866,1,1,1
364600.3164,602560.3851,1,1,1
364603.2143,602612.262399999,1,1,1
364607.8242,602628.7196,1,1,1
364609.1698,602633.0024,1,1,1
364609.73,602648.0997,1,1,1
364606.995,602659.959000001,1,1,1
364601.823,602676.0474,1,1,1
364594.8624,602711.655200001,1,1,1
364595.5409,602719.3994,1,1,1
364600.1228,602740.848200001,1,1,1
364601.5743,602745.565,1,1,1
364611.3942,602767.0546,1,1,1
364662.3707,602777.330499999,1,1,1
364680.2785,602764.4164,1,1,1
364816.9172,602692.976600001,1,1,1
364908.8964,602653.101500001,1,1,1
364942.2827,602641.0075,1,1,1
365164.8973,602549.701199999,1,1,1
365555.8011,602822.402000001,1,1,1
365581.6111,602871.7761,1,1,1
365650.012,602975.2674,1,1,1
365956.4043,603088.5052,1,1,1
366033.9451,603113.455499999,1,1,1
366074.7231,603132.6534,1,1,1
366128.1203,603163.1831,1,1,1
366316.7405,603262.7641,1,1,1
366468.588,603298.8642,1,1,1
366527.6035,603287.5221,1,1,1
366577.4165,603276.539000001,1,1,1
366650.33,603249.1328,1,1,1
366909.3805,603254.623199999,1,1,1
366958.8832,603270.651,1,1,1
366984.6825,603282.378900001,1,1,1
367036.6037,603311.0507,1,1,1
367056.0506,603322.867,1,1,1
367077.3759,603337.715399999,1,1,1
367254.6373,603540.1184,1,1,1
367275.2172,603599.4455,1,1,1
367330.695,603744.2651,1,1,1
367432.2341,603953.6428,1,1,1
367459.5254,603998.3255,1,1,1
367499.528,604061.8289,1,1,1
367506.2975,604072.0963,1,1,1
367510.2073,604076.4901,1,1,1
367594.6573,604126.6458,1,1,1
367605.0988,604133.2992,1,1,1
367752.9184,604257.6853,1,1,1
367832.1442,604348.5404,1,1,1
367877.9597,604435.9045,1,1,1
367900.1872,604478.3475,1,1,1
367913.7545,604503.278000001,1,1,1
367929.2949,604530.448999999,1,1,1
367973.3456,604586.0713,1,1,1
368035.5209,604645.075200001,1,1,1
368089.6139,604689.569700001,1,1,1
368098.878,604698.5109,1,1,1
368141.0956,604752.611099999,1,1,1
368203.2792,604841.3454,1,1,1
368240.9096,604885.858200001,1,1,1
368258.1902,604913.7009,1,1,1
368262.5649,604931.5864,1,1,1
368259.4015,604951.146299999,1,1,1
368250.8004,604975.298900001,1,1,1
368249.7695,604980.6227,1,1,1
368252.1,605000.021400001,1,1,1
368252.4503,605024.621099999,1,1,1
368251.4808,605034.7095,1,1,1
368247.526,605081.650900001,1,1,1
368287.2816,605280.354,1,1,1
368328.6813,605314.4614,1,1,1
368367.4872,605348.7773,1,1,1
368475.3227,605509.078500001,1,1,1
368520.5683,605655.6305,1,1,1
368669.5017,605991.3205,1,1,1
368696.6324,606036.2959,1,1,1
368713.5373,606060.2114,1,1,1
368797.3269,606155.1885,1,1,1
368873.6564,606233.7315,1,1,1
368885.9721,606249.0891,1,1,1
368930.4697,606318.6151,1,1,1
368962.9475,606369.7948,1,1,1
368969.0255,606377.0888,1,1,1
369029.8825,606438.7497,1,1,1
369096.285,606505.7887,1,1,1
369133.1776,606536.2645,1,1,1
369241.8002,606588.1647,1,1,1
369271.6019,606602.295700001,1,1,1
369318.9749,606626.557399999,1,1,1
369347.1872,606639.2455,1,1,1
369412.9634,606663.3211,1,1,1
369448.9931,606675.9474,1,1,1
369529.8244,606710.239600001,1,1,1
369605.4713,606742.9925,1,1,1
369642.22,606752.2129,1,1,1
369749.5453,606781.139900001,1,1,1
369821.677,606804.491599999,1,1,1
369826.131,606806.0754,1,1,1
369844.2474,606813.3643,1,1,1
369910.9474,606835.4387,1,1,1
369966.8113,606852.3094,1,1,1
370041.6007,606851.0999,1,1,1
370080.3972,606848.4002,1,1,1
370220.3776,606740.145099999,1,1,1
370492.2865,606641.0392,1,1,1
370786.2986,606707.807499999,1,1,1
370824.3233,606692.282400001,1,1,1
370846.9244,606678.1632,1,1,1
370983.9023,606742.5995,1,1,1
371079.7522,606799.2566,1,1,1
371103.8936,606816.014900001,1,1,1
371119.471,606830.4694,1,1,1
371131.5485,606869.1258,1,1,1
371177.8899,606902.1362,1,1,1
371217.2883,606919.3551,1,1,1
371249.291,606941.026699999,1,1,1
371316.8639,606985.452500001,1,1,1
371332.4925,606992.8619,1,1,1
371382.7744,607009.015699999,1,1,1
371430.6208,607023.681399999,1,1,1
371468.752,607042.125399999,1,1,1
371875.4454,607307.200999999,1,1,1
371891.8771,607320.9693,1,1,1
372214.5507,607345.1263,1,1,1
372231.4449,607356.851600001,1,1,1
372252.1488,607357.5769,1,1,1
372394.6278,607242.5305,1,1,1
372487.8358,607193.4714,1,1,1
372601.1346,607143.347200001,1,1,1
372897.2928,607043.924900001,1,1,1
372926.2588,607088.4034,1,1,1
372944.6126,607107.348200001,1,1,1
373076.2008,607213.483100001,1,1,1
