museum_id,visitor_count,year,source
mm.domus.YH038,40260,2013,VisitBritain
mm.domus.YH038,65119,2014,VisitBritain
mm.domus.YH038,52830,2015,VisitBritain
mm.domus.YH039,34202,1994,domus
mm.domus.YH039,27649,1995,domus
mm.domus.YH039,25799,1996,domus
mm.domus.YH039,23343,1997,domus
mm.domus.YH039,23343,1999,domus
mm.domus.YH040,27504,1994,domus
mm.domus.YH040,30885,1995,domus
mm.domus.YH040,27602,1996,domus
mm.domus.YH040,24981,1997,domus
mm.domus.YH040,24981,1999,domus
mm.domus.YH043,59240,1994,domus
mm.domus.YH043,70119,1995,domus
mm.domus.YH043,20605,1996,domus
mm.domus.YH043,0,1997,domus
mm.domus.YH043,0,1998,domus
mm.domus.YH043,22188,1999,domus
mm.domus.YH043,112000,2013,MA(fam)
mm.domus.YH044,14000,1994,domus
mm.domus.YH044,10371,1995,domus
mm.domus.YH044,10157,1996,domus
mm.domus.YH044,10000,1997,domus
mm.domus.YH044,10000,1998,domus
mm.domus.YH044,9019,1999,domus
mm.domus.YH044,28000,2007,MA(fam)
mm.domus.YH045,41662,1994,domus
mm.domus.YH045,43990,1995,domus
mm.domus.YH045,30097,1997,domus
mm.domus.YH045,23601,1998,domus
mm.domus.YH045,22461,1999,domus
mm.domus.YH045,18000,2013,MA(fam)
mm.domus.YH046,5500,1994,domus
mm.domus.YH046,5500,1995,domus
mm.domus.YH046,5258,1996,domus
mm.domus.YH046,7500,1997,domus
mm.domus.YH046,8327,1998,domus
mm.domus.YH046,8001,2009,MA(fam)
mm.domus.YH047,17560,1994,domus
mm.domus.YH047,16509,1997,domus
mm.domus.YH047,27201,1998,domus
mm.domus.YH047,18000,1999,domus
mm.domus.YH047,22825,2011,VisitBritain
mm.domus.YH047,22974,2012,VisitBritain
mm.domus.YH047,22789,2013,VisitBritain
mm.domus.YH047,24561,2014,VisitBritain
mm.domus.YH047,24073,2015,VisitBritain
mm.domus.YH047,23000,2016,MA(fam)
mm.domus.YH048,255244,1994,domus
mm.domus.YH048,109596,1995,domus
mm.domus.YH048,85404,1997,domus
mm.domus.YH048,143928,1998,domus
mm.domus.YH048,78827,1999,domus
mm.domus.YH048,94812,2011,VisitBritain
mm.domus.YH048,0,2012,VisitBritain
mm.domus.YH048,94878,2012,MA(fam)
mm.domus.YH048,DK,2012,VisitBritain
mm.domus.YH048,129086,2013,VisitBritain
mm.domus.YH048,97663,2014,VisitBritain
mm.domus.YH048,88997,2015,VisitBritain
mm.domus.YH049,27589,1994,domus
mm.domus.YH049,24140,1995,domus
mm.domus.YH049,241400,1996,domus
mm.domus.YH049,20000,1997,domus
mm.domus.YH049,19470,1998,domus
mm.domus.YH049,21987,1999,domus
mm.domus.YH049,0,2011,VisitBritain
mm.domus.YH049,DK,2011,VisitBritain
mm.domus.YH049,0,2012,VisitBritain
mm.domus.YH049,DK,2012,VisitBritain
mm.domus.YH049,11647,2013,VisitBritain
mm.domus.YH049,26676,2014,MA(fam)
mm.domus.YH049,12711,2014,VisitBritain
mm.domus.YH049,12635,2015,VisitBritain
mm.domus.YH050,10000,1994,domus
mm.domus.YH050,10000,1995,domus
mm.domus.YH050,10000,1996,domus
mm.domus.YH050,10000,1997,domus
mm.domus.YH050,10000,1998,domus
mm.domus.YH050,0,1999,domus
mm.domus.YH050,6000,2009,MA(fam)
mm.domus.YH051,15020,1994,domus
mm.domus.YH051,15355,1995,domus
mm.domus.YH051,10104,1996,domus
mm.domus.YH051,8932,1997,domus
mm.domus.YH051,7241,1998,domus
mm.domus.YH051,8223,1999,domus
mm.domus.YH052,28822,1994,domus
mm.domus.YH052,21247,1995,domus
mm.domus.YH052,20907,1996,domus
mm.domus.YH052,21680,1997,domus
mm.domus.YH052,24000,1998,domus
mm.domus.YH052,25633,1999,domus
mm.domus.YH052,65498,2010,MA(fam)
mm.domus.YH053,77900,1994,domus
mm.domus.YH053,67136,1995,domus
mm.domus.YH053,55938,1996,domus
mm.domus.YH053,0,1997,domus
mm.domus.YH053,37921,1998,domus
mm.domus.YH053,42833,1999,domus
mm.domus.YH053,70625,2016,mm.ace.702
mm.domus.YH054,94915,1994,domus
mm.domus.YH054,85185,1995,domus
mm.domus.YH054,80046,1996,domus
mm.domus.YH054,64858,1997,domus
mm.domus.YH054,59865,1998,domus
mm.domus.YH054,59667,1999,domus
mm.domus.YH055,36056,1994,domus
mm.domus.YH055,37867,1995,domus
mm.domus.YH055,35482,1996,domus
mm.domus.YH055,33587,1997,domus
mm.domus.YH055,37691,1998,domus
mm.domus.YH055,46889,1999,domus
mm.domus.YH055,0,2011,VisitBritain
mm.domus.YH055,76000,2011,MA(fam)
mm.domus.YH055,DK,2011,VisitBritain
mm.domus.YH055,0,2012,VisitBritain
mm.domus.YH055,DK,2012,VisitBritain
mm.domus.YH055,0,2013,VisitBritain
mm.domus.YH055,DK,2013,VisitBritain
mm.domus.YH055,106854,2014,VisitBritain
mm.domus.YH055,101174,2015,VisitBritain
mm.domus.YH055,82080,2016,mm.ace.001
mm.domus.YH056,16357,1994,domus
mm.domus.YH056,25537,1995,domus
mm.domus.YH056,28204,1996,domus
mm.domus.YH056,27075,1997,domus
mm.domus.YH056,30000,1998,domus
mm.domus.YH056,26541,1999,domus
mm.domus.YH056,21960,2010,MA(fam)
mm.domus.YH057,3000,1994,domus
mm.domus.YH057,2000,1995,domus
mm.domus.YH057,2000,1997,domus
mm.domus.YH057,2000,1998,domus
mm.domus.YH057,1890,1999,domus
mm.domus.YH057,948,2011,VisitBritain
mm.domus.YH057,1020,2012,VisitBritain
mm.domus.YH057,1048,2013,VisitBritain
mm.domus.YH057,797,2014,VisitBritain
mm.domus.YH057,1101,2015,VisitBritain
mm.domus.YH057,1850,2015,MA(fam)
mm.domus.YH058,0,1994,domus
mm.domus.YH058,0,1995,domus
mm.domus.YH058,0,1996,domus
mm.domus.YH058,1000,1997,domus
mm.domus.YH058,1000,1999,domus
mm.domus.YH058,0,2011,VisitBritain
mm.domus.YH058,DK,2011,VisitBritain
mm.domus.YH058,0,2012,VisitBritain
mm.domus.YH058,DK,2012,VisitBritain
mm.domus.YH058,0,2013,VisitBritain
mm.domus.YH058,DK,2013,VisitBritain
mm.domus.YH058,2279,2014,VisitBritain
mm.domus.YH058,2060,2015,VisitBritain
mm.domus.YH059,105000,1994,domus
mm.domus.YH059,110000,1995,domus
mm.domus.YH059,110000,1996,domus
mm.domus.YH059,30000,1997,domus
mm.domus.YH059,25000,1998,domus
mm.domus.YH060,186000,1994,domus
mm.domus.YH060,268000,1995,domus
mm.domus.YH060,270000,1996,domus
mm.domus.YH060,260000,1997,domus
mm.domus.YH060,311000,1998,domus
mm.domus.YH060,265000,1999,domus
mm.domus.YH060,234637,2011,VisitBritain
mm.domus.YH060,186813,2012,VisitBritain
mm.domus.YH060,184700,2013,VisitBritain
mm.domus.YH060,172725,2014,VisitBritain
mm.domus.YH060,175139,2015,VisitBritain
mm.domus.YH060,79987,2016,mm.ace.168
mm.domus.YH061,14000,1994,domus
mm.domus.YH061,14000,1996,domus
mm.domus.YH061,11569,1997,domus
mm.domus.YH061,11569,1998,domus
mm.domus.YH061,0,1999,domus
mm.domus.YH061,7313,2009,MA(fam)
mm.domus.YH061,10053,2011,VisitBritain
mm.domus.YH061,0,2012,VisitBritain
mm.domus.YH061,DK,2012,VisitBritain
mm.domus.YH061,0,2013,VisitBritain
mm.domus.YH061,DK,2013,VisitBritain
mm.domus.YH061,0,2014,VisitBritain
mm.domus.YH061,DK,2014,VisitBritain
mm.domus.YH061,10369,2015,VisitBritain
mm.domus.YH063,0,1994,domus
mm.domus.YH063,0,1995,domus
mm.domus.YH063,0,1996,domus
mm.domus.YH063,10000,1997,domus
mm.domus.YH063,4000,1998,domus
mm.domus.YH063,7510,2016,MA(fam)
mm.domus.YH064,43000,1994,domus
mm.domus.YH064,40000,1995,domus
mm.domus.YH064,40000,1996,domus
mm.domus.YH064,38000,1997,domus
mm.domus.YH064,34000,1998,domus
mm.domus.YH064,32000,1999,domus
mm.domus.YH065,12500,1994,domus
mm.domus.YH065,8900,1995,domus
mm.domus.YH065,8900,1996,domus
mm.domus.YH065,7731,1998,domus
mm.domus.YH065,3569,2009,MA(fam)
mm.domus.YH066,87000,1994,domus
mm.domus.YH066,88000,1996,domus
mm.domus.YH066,86000,1997,domus
mm.domus.YH066,140000,2016,MA(fam)
mm.domus.YH068,77900,1994,domus
mm.domus.YH068,67136,1995,domus
mm.domus.YH068,55938,1996,domus
mm.domus.YH068,42764,1997,domus
mm.domus.YH068,37921,1998,domus
mm.domus.YH068,42833,1999,domus
mm.domus.YH069,1000,1994,domus
mm.domus.YH069,1000,1995,domus
mm.domus.YH069,1000,1996,domus
mm.domus.YH069,352,2016,mm.ace.147
mm.domus.YH070,2000,1994,domus
mm.domus.YH070,2000,1995,domus
mm.domus.YH070,2000,1996,domus
mm.domus.YH070,3000,1997,domus
mm.domus.YH070,0,1999,domus
mm.domus.YH071,12000,1994,domus
mm.domus.YH071,12500,1995,domus
mm.domus.YH071,12500,1996,domus
mm.domus.YH071,9000,1997,domus
mm.domus.YH071,8500,1998,domus
mm.domus.YH071,0,1999,domus
mm.domus.YH071,12000,2011,MA(fam)
mm.domus.YH072,0,1994,domus
mm.domus.YH072,425000,1995,domus
mm.domus.YH072,400000,1996,domus
mm.domus.YH072,500000,1997,domus
mm.domus.YH072,407000,1998,domus
mm.domus.YH072,396000,1999,domus
mm.domus.YH073,2000,1994,domus
mm.domus.YH073,2000,1995,domus
mm.domus.YH073,2000,1996,domus
mm.domus.YH073,80000,1999,domus
mm.domus.YH073,73283,2007,MA(fam)
mm.domus.YH073,0,2011,VisitBritain
mm.domus.YH073,DK,2011,VisitBritain
mm.domus.YH073,0,2012,VisitBritain
mm.domus.YH073,DK,2012,VisitBritain
mm.domus.YH073,51795,2013,VisitBritain
mm.domus.YH073,53075,2014,VisitBritain
mm.domus.YH073,55486,2015,VisitBritain
mm.domus.YH074,70000,1994,domus
mm.domus.YH074,70000,1996,domus
mm.domus.YH074,0,1997,domus
mm.domus.YH074,22490,1998,domus
mm.domus.YH074,19240,1999,domus
mm.domus.YH074,15204,2010,MA(fam)
mm.domus.YH075,0,1994,domus
mm.domus.YH075,0,1995,domus
mm.domus.YH075,2000,1997,domus
mm.domus.YH075,4800,2016,MA(fam)
mm.domus.YH076,7636,1994,domus
mm.domus.YH076,7994,1995,domus
mm.domus.YH076,9324,1996,domus
mm.domus.YH076,9215,1997,domus
mm.domus.YH076,9096,1998,domus
mm.domus.YH076,8697,1999,domus
mm.domus.YH076,6800,2004,MA(fam)
mm.domus.YH076,7900,2011,VisitBritain
mm.domus.YH076,7700,2012,VisitBritain
mm.domus.YH076,7600,2013,VisitBritain
mm.domus.YH076,7200,2014,VisitBritain
mm.domus.YH076,7500,2015,VisitBritain
mm.domus.YH077,28000,1994,domus
mm.domus.YH077,22500,1995,domus
mm.domus.YH077,28212,1996,domus
mm.domus.YH077,22814,1997,domus
mm.domus.YH077,18342,1998,domus
mm.domus.YH077,20500,2010,MA(fam)
mm.domus.YH077,29819,2016,mm.ace.673
mm.domus.YH079,38000,1994,domus
mm.domus.YH079,39867,1995,domus
mm.domus.YH079,33383,1996,domus
mm.domus.YH079,41372,1997,domus
mm.domus.YH079,19459,1998,domus
mm.domus.YH079,33145,1999,domus
mm.domus.YH079,30000,2014,MA(fam)
mm.domus.YH079,241320,2016,mm.ace.674
mm.domus.YH080,250000,1994,domus
mm.domus.YH080,280000,1996,domus
mm.domus.YH080,250000,1998,domus
mm.domus.YH080,275800,1999,domus
mm.domus.YH081,40940,1994,domus
mm.domus.YH081,41998,1995,domus
mm.domus.YH081,43826,1996,domus
mm.domus.YH081,43826,1997,domus
mm.domus.YH081,43726,1998,domus
mm.domus.YH081,0,1999,domus
mm.domus.YH081,25678,2016,mm.ace.731
mm.domus.YH082,2000,1994,domus
mm.domus.YH082,3000,1995,domus
mm.domus.YH082,10000,1996,domus
mm.domus.YH082,12000,1997,domus
mm.domus.YH082,17000,1998,domus
mm.domus.YH082,0,1999,domus
mm.domus.YH082,DK,2011,VisitBritain
mm.domus.YH082,DK,2012,VisitBritain
mm.domus.YH082,DK,2013,VisitBritain
mm.domus.YH082,12000,2014,VisitBritain
mm.domus.YH082,12000,2015,VisitBritain
mm.domus.YH083,0,1994,domus
mm.domus.YH083,55000,1995,domus
mm.domus.YH083,60000,1996,domus
mm.domus.YH083,86000,1997,domus
mm.domus.YH083,91000,1998,domus
mm.domus.YH083,120000,1999,domus
mm.domus.YH084,31129,1994,domus
mm.domus.YH084,27732,1995,domus
mm.domus.YH084,23878,1996,domus
mm.domus.YH084,23993,1997,domus
mm.domus.YH084,21925,1998,domus
mm.domus.YH085,31010,1994,domus
mm.domus.YH085,24825,1995,domus
mm.domus.YH085,28899,1996,domus
mm.domus.YH085,28462,1997,domus
mm.domus.YH085,24461,1998,domus
mm.domus.YH086,27062,1994,domus
mm.domus.YH086,21154,1995,domus
mm.domus.YH086,22305,1996,domus
mm.domus.YH086,27795,1997,domus
mm.domus.YH086,21537,1998,domus
mm.domus.YH087,4400,1994,domus
mm.domus.YH087,3514,1995,domus
mm.domus.YH087,5080,1997,domus
mm.domus.YH087,3879,1998,domus
mm.domus.YH087,3385,1999,domus
mm.domus.YH088,10410,1994,domus
mm.domus.YH088,9208,1996,domus
mm.domus.YH088,12045,1997,domus
mm.domus.YH088,13439,1998,domus
mm.domus.YH088,26486,2011,VisitBritain
mm.domus.YH088,0,2012,VisitBritain
mm.domus.YH088,DK,2012,VisitBritain
mm.domus.YH088,0,2013,VisitBritain
mm.domus.YH088,DK,2013,VisitBritain
mm.domus.YH088,10035,2014,VisitBritain
mm.domus.YH088,10192,2015,VisitBritain
mm.domus.YH088,6000,2015,MA(fam)
mm.domus.YH088,9834,2016,mm.ace.675
mm.domus.YH089,17000,1994,domus
mm.domus.YH089,9000,1995,domus
mm.domus.YH089,8336,1996,domus
mm.domus.YH089,7799,1997,domus
mm.domus.YH089,7357,1998,domus
mm.domus.YH089,8500,1999,domus
mm.domus.YH089,4000,2009,MA(fam)
mm.domus.YH089,3150,2016,mm.ace.725
mm.domus.YH090,992,1994,domus
mm.domus.YH090,1045,1995,domus
mm.domus.YH090,1093,1996,domus
mm.domus.YH090,970,1997,domus
mm.domus.YH090,901,1998,domus
mm.domus.YH090,0,1999,domus
mm.domus.YH091,21931,1994,domus
mm.domus.YH091,19270,1995,domus
mm.domus.YH091,18347,1997,domus
mm.domus.YH091,18681,1998,domus
mm.domus.YH091,16395,1999,domus
mm.domus.YH091,22395,2015,MA(fam)
mm.domus.YH092,0,1994,domus
mm.domus.YH092,5000,1995,domus
mm.domus.YH092,5000,1996,domus
mm.domus.YH092,4589,1997,domus
mm.domus.YH092,5605,1998,domus
mm.domus.YH092,0,1999,domus
mm.domus.YH092,0,2011,VisitBritain
mm.domus.YH092,DK,2011,VisitBritain
mm.domus.YH092,0,2012,VisitBritain
mm.domus.YH092,DK,2012,VisitBritain
mm.domus.YH092,8671,2013,VisitBritain
mm.domus.YH092,10063,2014,VisitBritain
mm.domus.YH092,10908,2015,VisitBritain
mm.domus.YH093,14140,1994,domus
mm.domus.YH093,20511,1995,domus
mm.domus.YH093,27082,1996,domus
mm.domus.YH093,20000,1997,domus
mm.domus.YH093,19652,1998,domus
mm.domus.YH093,26541,1999,domus
mm.domus.YH093,21960,2010,MA(fam)
mm.domus.YH094,487104,1994,domus
mm.domus.YH094,0,1995,domus
mm.domus.YH094,381174,1997,domus
mm.domus.YH094,341098,1998,domus
mm.domus.YH094,357001,1999,domus
mm.domus.YH094,298736,2011,VisitBritain
mm.domus.YH094,295661,2012,MA(fam)
mm.domus.YH094,0,2012,VisitBritain
mm.domus.YH094,DK,2012,VisitBritain
mm.domus.YH094,313601,2013,VisitBritain
mm.domus.YH094,287907,2014,VisitBritain
mm.domus.YH094,246973,2015,VisitBritain
mm.domus.YH095,50000,1994,domus
mm.domus.YH095,0,1995,domus
mm.domus.YH096,162305,1994,domus
mm.domus.YH096,177170,1999,domus
mm.domus.YH096,280118,2011,VisitBritain
mm.domus.YH096,0,2012,VisitBritain
mm.domus.YH096,229513,2012,MA(fam)
mm.domus.YH096,DK,2012,VisitBritain
mm.domus.YH096,0,2013,VisitBritain
mm.domus.YH096,DK,2013,VisitBritain
mm.domus.YH096,0,2014,VisitBritain
mm.domus.YH096,DK,2014,VisitBritain
mm.domus.YH096,60788,2015,VisitBritain
mm.domus.YH097,71000,1994,domus
mm.domus.YH097,58503,1996,domus
mm.domus.YH097,57789,1997,domus
mm.domus.YH097,60000,1998,domus
mm.domus.YH097,64996,1999,domus
mm.domus.YH097,101403,2011,VisitBritain
mm.domus.YH097,111957,2012,VisitBritain
mm.domus.YH097,118772,2013,VisitBritain
mm.domus.YH097,124827,2014,VisitBritain
mm.domus.YH097,133060,2015,VisitBritain
mm.domus.YH099,400000,1994,domus
mm.domus.YH099,300000,1996,domus
mm.domus.YH099,200000,1998,domus
mm.domus.YH099,200000,1999,domus
mm.domus.YH099,343932,2011,VisitBritain
mm.domus.YH099,0,2012,VisitBritain
mm.domus.YH099,DK,2012,VisitBritain
mm.domus.YH099,350000,2013,MA(fam)
mm.domus.YH099,0,2013,VisitBritain
mm.domus.YH099,DK,2013,VisitBritain
mm.domus.YH099,436452,2014,VisitBritain
mm.domus.YH099,638907,2015,VisitBritain
mm.domus.YH101,69933,2016,mm.ace.694
mm.domus.YH102,70000,2014,MA(fam)
mm.domus.YH103,13000,2016,MA(fam)
mm.domus.YH104,2733,2014,MA(fam)
mm.domus.YH105,1598,2009,MA(fam)
mm.domus.YH105,1348,2011,VisitBritain
mm.domus.YH105,1359,2012,VisitBritain
mm.domus.YH105,1314,2013,VisitBritain
mm.domus.YH105,1942,2014,VisitBritain
mm.domus.YH105,5013,2015,VisitBritain
mm.domus.YH106,6708,2016,mm.domus.YH106
mm.domus.YH107,19949,2014,MA(fam)
mm.domus.YH107,20749,2016,mm.domus.YH107
mm.domus.YH110,10427,1994,domus
mm.domus.YH110,0,1995,domus
mm.domus.YH110,8441,1996,domus
mm.domus.YH110,8227,1997,domus
mm.domus.YH110,6838,1998,domus
mm.domus.YH110,10029,1999,domus
mm.domus.YH111,17500,1994,domus
mm.domus.YH111,16526,1995,domus
mm.domus.YH111,15417,1996,domus
mm.domus.YH111,13230,1997,domus
mm.domus.YH111,12000,1998,domus
mm.domus.YH111,13568,1999,domus
mm.domus.YH111,28178,2016,MA(fam)
mm.domus.YH112,34000,1994,domus
mm.domus.YH112,30357,1995,domus
mm.domus.YH112,28050,1996,domus
mm.domus.YH112,26000,1997,domus
mm.domus.YH112,21736,1998,domus
mm.domus.YH112,23637,1999,domus
mm.domus.YH112,21983,2016,MA(fam)
mm.domus.YH113,25609,1994,domus
mm.domus.YH113,21194,1995,domus
mm.domus.YH113,0,1996,domus
mm.domus.YH113,13547,1997,domus
mm.domus.YH113,11946,1998,domus
mm.domus.YH113,2962,1999,domus
mm.domus.YH115,8750,1994,domus
mm.domus.YH115,8533,1995,domus
mm.domus.YH115,7467,1996,domus
mm.domus.YH115,6221,1997,domus
mm.domus.YH115,5848,1998,domus
mm.domus.YH115,6399,1999,domus
mm.domus.YH116,3664,1994,domus
mm.domus.YH116,3521,1995,domus
mm.domus.YH116,0,1996,domus
mm.domus.YH116,1800,1997,domus
mm.domus.YH116,1658,1998,domus
mm.domus.YH116,1283,1999,domus
mm.domus.YH116,4022,2013,MA(fam)
mm.domus.YH117,11700,1994,domus
mm.domus.YH117,9957,1995,domus
mm.domus.YH117,9526,1996,domus
mm.domus.YH117,10235,1997,domus
mm.domus.YH117,10343,1998,domus
mm.domus.YH117,9155,1999,domus
mm.domus.YH117,351163,2011,VisitBritain
mm.domus.YH117,387840,2012,VisitBritain
mm.domus.YH117,0,2013,VisitBritain
mm.domus.YH117,DK,2013,VisitBritain
mm.domus.YH117,206000,2014,VisitBritain
mm.domus.YH117,185000,2015,VisitBritain
mm.domus.YH117,221221,2016,mm.ace.685
mm.domus.YH118,10289,1994,domus
mm.domus.YH118,8449,1995,domus
mm.domus.YH118,10320,1996,domus
mm.domus.YH119,33000,1994,domus
mm.domus.YH119,36679,1995,domus
mm.domus.YH119,45995,1996,domus
mm.domus.YH119,46055,1997,domus
mm.domus.YH119,43828,1998,domus
mm.domus.YH119,0,1999,domus
mm.domus.YH119,65820,2015,MA(fam)
mm.domus.YH120,5000,1994,domus
mm.domus.YH120,5000,1995,domus
mm.domus.YH120,7500,1996,domus
mm.domus.YH120,0,1997,domus
mm.domus.YH120,3000,1998,domus
mm.domus.YH120,0,1999,domus
mm.domus.YH120,0,2011,VisitBritain
mm.domus.YH120,DK,2011,VisitBritain
mm.domus.YH120,0,2012,VisitBritain
mm.domus.YH120,DK,2012,VisitBritain
mm.domus.YH120,0,2013,VisitBritain
mm.domus.YH120,DK,2013,VisitBritain
mm.domus.YH120,16335,2014,VisitBritain
mm.domus.YH120,14077,2015,MA(fam)
mm.domus.YH120,13008,2015,VisitBritain
mm.domus.YH122,22600,1994,domus
mm.domus.YH122,19078,1995,domus
mm.domus.YH122,20328,1996,domus
mm.domus.YH122,19042,1997,domus
mm.domus.YH122,18500,1998,domus
mm.domus.YH122,10562,1999,domus
mm.domus.YH122,0,2011,VisitBritain
mm.domus.YH122,DK,2011,VisitBritain
mm.domus.YH122,0,2012,VisitBritain
mm.domus.YH122,DK,2012,VisitBritain
mm.domus.YH122,29055,2013,VisitBritain
mm.domus.YH122,34632,2014,VisitBritain
mm.domus.YH122,38385,2015,VisitBritain
mm.domus.YH122,32948,2015,MA(fam)
mm.domus.YH123,35100,1994,domus
mm.domus.YH123,31169,1995,domus
mm.domus.YH123,34857,1996,domus
mm.domus.YH123,39007,1997,domus
mm.domus.YH123,36042,1998,domus
mm.domus.YH123,0,1999,domus
mm.domus.YH123,0,2011,VisitBritain
mm.domus.YH123,DK,2011,VisitBritain
mm.domus.YH123,45820,2012,VisitBritain
mm.domus.YH123,50901,2013,VisitBritain
mm.domus.YH123,41887,2014,VisitBritain
mm.domus.YH123,40752,2015,VisitBritain
mm.domus.YH123,38745,2015,MA(fam)
mm.domus.YH124,3000,1994,domus
mm.domus.YH124,3000,1995,domus
mm.domus.YH124,3000,1996,domus
mm.domus.YH124,2623,1997,domus
mm.domus.YH124,2177,1998,domus
mm.domus.YH124,1689,1999,domus
mm.domus.YH125,4160,1994,domus
mm.domus.YH125,4653,1995,domus
mm.domus.YH125,4858,1996,domus
mm.domus.YH125,4029,1997,domus
mm.domus.YH125,4621,1998,domus
mm.domus.YH125,3015,1999,domus
mm.domus.YH130,29362,1994,domus
mm.domus.YH130,27020,1995,domus
mm.domus.YH130,23333,1996,domus
mm.domus.YH130,31376,1997,domus
mm.domus.YH130,25415,1999,domus
mm.domus.YH130,26139,2013,MA(fam)
mm.domus.YH131,25229,1994,domus
mm.domus.YH131,22599,1995,domus
mm.domus.YH131,26181,1996,domus
mm.domus.YH131,27601,1997,domus
mm.domus.YH131,25591,1999,domus
mm.domus.YH131,27250,2013,MA(fam)
mm.domus.YH132,14649,1994,domus
mm.domus.YH132,10471,1995,domus
mm.domus.YH132,12232,1996,domus
mm.domus.YH132,12007,1997,domus
mm.domus.YH132,11941,1999,domus
mm.domus.YH132,14085,2013,MA(fam)
mm.domus.YH133,143397,1994,domus
mm.domus.YH133,121008,1995,domus
mm.domus.YH133,79256,1996,domus
mm.domus.YH133,25772,1997,domus
mm.domus.YH133,31574,1998,domus
mm.domus.YH133,30946,1999,domus
mm.domus.YH133,66934,2011,VisitBritain
mm.domus.YH133,0,2011,VisitBritain
mm.domus.YH133,DK,2011,VisitBritain
mm.domus.YH133,79751,2012,VisitBritain
mm.domus.YH133,0,2012,VisitBritain
mm.domus.YH133,DK,2012,VisitBritain
mm.domus.YH133,5224,2013,VisitBritain
mm.domus.YH133,73094,2013,VisitBritain
mm.domus.YH133,89556,2014,VisitBritain
mm.domus.YH133,4485,2014,VisitBritain
mm.domus.YH133,108511,2015,VisitBritain
mm.domus.YH133,5000,2015,VisitBritain
mm.domus.YH133,103685,2016,MA(fam)
mm.domus.YH134,192541,1994,domus
mm.domus.YH134,166432,1995,domus
mm.domus.YH134,160653,1996,domus
mm.domus.YH134,99285,1997,domus
mm.domus.YH134,72715,1998,domus
mm.domus.YH134,68288,1999,domus
mm.domus.YH134,159374,2011,VisitBritain
mm.domus.YH134,156137,2012,VisitBritain
mm.domus.YH134,135656,2013,VisitBritain
mm.domus.YH134,126838,2014,VisitBritain
mm.domus.YH134,71836,2015,VisitBritain
mm.domus.YH134,43462,2016,MA(fam)
mm.domus.YH135,66205,1994,domus
mm.domus.YH135,75215,1995,domus
mm.domus.YH135,62530,1996,domus
mm.domus.YH135,32036,1997,domus
mm.domus.YH135,24253,1998,domus
mm.domus.YH135,24780,1999,domus
mm.domus.YH135,34233,2011,VisitBritain
mm.domus.YH135,32307,2012,VisitBritain
mm.domus.YH135,36703,2013,VisitBritain
mm.domus.YH135,34104,2013,MA(fam)
mm.domus.YH135,46552,2014,VisitBritain
mm.domus.YH135,43722,2015,VisitBritain
mm.domus.YH136,74893,1994,domus
mm.domus.YH136,91853,1995,domus
mm.domus.YH136,81022,1996,domus
mm.domus.YH136,62918,1997,domus
mm.domus.YH136,55152,1998,domus
mm.domus.YH136,49326,1999,domus
mm.domus.YH136,87366,2011,VisitBritain
mm.domus.YH136,83171,2012,VisitBritain
mm.domus.YH136,86306,2013,MA(fam)
mm.domus.YH136,100094,2013,VisitBritain
mm.domus.YH136,127824,2014,VisitBritain
mm.domus.YH136,134947,2015,VisitBritain
mm.domus.YH137,42313,1994,domus
mm.domus.YH137,0,1995,domus
mm.domus.YH137,0,1996,domus
mm.domus.YH137,0,1997,domus
mm.domus.YH137,21263,1998,domus
mm.domus.YH137,37487,1999,domus
mm.domus.YH137,55976,2011,VisitBritain
mm.domus.YH137,55500,2012,VisitBritain
mm.domus.YH137,68037,2013,VisitBritain
mm.domus.YH137,76792,2014,VisitBritain
mm.domus.YH137,76271,2015,VisitBritain
mm.domus.YH138,59757,1994,domus
mm.domus.YH138,55308,1995,domus
mm.domus.YH138,48717,1996,domus
mm.domus.YH138,9750,1997,domus
mm.domus.YH138,6760,1998,domus
mm.domus.YH138,0,1999,domus
mm.domus.YH138,1213,2011,VisitBritain
mm.domus.YH138,16391,2012,VisitBritain
mm.domus.YH138,18068,2013,VisitBritain
mm.domus.YH138,4929,2014,VisitBritain
mm.domus.YH138,3556,2015,VisitBritain
mm.domus.YH138,3356,2016,MA(fam)
